Train_No,Start_Station_Code,Start_Station_Name,Start_Departure_Time,End_Station_Code,End_Station_Name,End_Arrival_Time,Midnight_Rollover,Duration_Minutes,Duration_Hours,Duration_Computable,Duration_Status,Total_Distance_km,Route_Type,Classification_Basis
18464,SBC,KRANTIVIRA S,14:00:00,BBS,BHUBANESWAR,20:50:00,False,410.0,6.83,True,Valid (Same Day),1545.0,Long,Duration
18477,PURI,PURI,20:55:00,HW,HARIDWAR JN,20:55:00,,,,False,Flagged (Unresolvable: Start Time equals End Time),2347.0,Long,Distance Fallback
18478,HW,HARIDWAR JN,05:45:00,PURI,PURI,06:05:00,False,20.0,0.33,True,Valid (Same Day),2354.0,Short,Duration
18495,RMM,RAMESWARAM,08:30:00,BBS,BHUBANESWAR,18:40:00,False,610.0,10.17,True,Valid (Same Day),1884.0,Long,Duration
18496,BBS,BHUBANESWAR,12:00:00,RMM,RAMESWARAM,23:00:00,False,660.0,11.0,True,Valid (Same Day),1884.0,Long,Duration
18501,VSKP,VISAKHAPATNA,17:35:00,GIMB,GANDHIDHAM J,09:00:00,True,925.0,15.42,True,Valid (Midnight Rollover +1 Day),2116.0,Long,Duration
18502,GIMB,GANDHIDHAM J,22:45:00,VSKP,VISAKHAPATNA,14:35:00,True,950.0,15.83,True,Valid (Midnight Rollover +1 Day),2113.0,Long,Duration
18503,VSKP,VISAKHAPATNA,09:00:00,SNSI,SAI NAGAR SH,12:15:00,False,195.0,3.25,True,Valid (Same Day),1406.0,Medium,Duration
18504,SNSI,SAI NAGAR SH,19:10:00,VSKP,VISAKHAPATNA,22:05:00,False,175.0,2.92,True,Valid (Same Day),1405.0,Medium,Duration
18507,VSKP,VISAKHAPATNA,23:50:00,ASR,AMRITSAR JN.,23:30:00,True,1420.0,23.67,True,Valid (Midnight Rollover +1 Day),2552.0,Long,Duration
18508,ASR,AMRITSAR JN.,23:45:00,VSKP,VISAKHAPATNA,23:50:00,False,5.0,0.08,True,Valid (Same Day),2556.0,Short,Duration
18511,KRPU,KORAPUT JN.,05:20:00,VSKP,VISAKHAPATNA,12:20:00,False,420.0,7.0,True,Valid (Same Day),357.0,Long,Duration
18512,VSKP,VISAKHAPATNA,13:50:00,KRPU,KORAPUT JN.,20:55:00,False,425.0,7.08,True,Valid (Same Day),357.0,Long,Duration
18517,KRBA,KORBA,16:00:00,VSKP,VISAKHAPATNA,07:00:00,True,900.0,15.0,True,Valid (Midnight Rollover +1 Day),726.0,Long,Duration
18518,VSKP,VISAKHAPATNA,19:55:00,KRBA,KORBA,11:00:00,True,905.0,15.08,True,Valid (Midnight Rollover +1 Day),727.0,Long,Duration
18519,VSKP,VISAKHAPATNA,23:25:00,LTT,LOKMANYA TIL,04:40:00,True,315.0,5.25,True,Valid (Midnight Rollover +1 Day),1512.0,Long,Duration
18520,LTT,LOKMANYA TIL,06:55:00,VSKP,VISAKHAPATNA,11:15:00,False,260.0,4.33,True,Valid (Same Day),1497.0,Long,Duration
18567,VSKP,VISAKHAPATNA,08:20:00,QLN,QUILON,14:30:00,False,370.0,6.17,True,Valid (Same Day),1572.0,Long,Duration
18568,QLN,QUILON,21:10:00,VSKP,VISAKHAPATNA,01:25:00,True,255.0,4.25,True,Valid (Midnight Rollover +1 Day),1576.0,Long,Duration
18573,VSKP,VISAKHAPATNA,05:10:00,BGKT,BHAGAT-KI-KO,21:45:00,False,995.0,16.58,True,Valid (Same Day),2056.0,Long,Duration
18574,BGKT,BHAGAT-KI-KO,14:00:00,VSKP,VISAKHAPATNA,07:55:00,True,1075.0,17.92,True,Valid (Midnight Rollover +1 Day),2060.0,Long,Duration
18605,RNC,RANCHI,16:00:00,JYG,JAYNAGAR,08:30:00,True,990.0,16.5,True,Valid (Midnight Rollover +1 Day),637.0,Long,Duration
18606,JYG,JAYNAGAR,11:00:00,RNC,RANCHI,04:00:00,True,1020.0,17.0,True,Valid (Midnight Rollover +1 Day),640.0,Long,Duration
18609,RNC,RANCHI,21:05:00,LTT,LOKMANYA TIL,12:05:00,True,900.0,15.0,True,Valid (Midnight Rollover +1 Day),2014.0,Long,Duration
18610,LTT,LOKMANYA TIL,15:50:00,RNC,RANCHI,07:25:00,True,935.0,15.58,True,Valid (Midnight Rollover +1 Day),2018.0,Long,Duration
18611,RNC,RANCHI,20:10:00,BSB,VARANASI JN.,08:55:00,True,765.0,12.75,True,Valid (Midnight Rollover +1 Day),574.0,Long,Duration
18612,BSB,VARANASI JN.,15:35:00,RNC,RANCHI,04:15:00,True,760.0,12.67,True,Valid (Midnight Rollover +1 Day),576.0,Long,Duration
18613,RNC,RANCHI,07:45:00,CPU,CHOPAN,17:45:00,False,600.0,10.0,True,Valid (Same Day),480.0,Long,Duration
18614,CPU,CHOPAN,09:00:00,RNC,RANCHI,20:25:00,False,685.0,11.42,True,Valid (Same Day),482.0,Long,Duration
18615,HWH,HOWRAH JN.,22:10:00,HTE,HATIA,07:25:00,True,555.0,9.25,True,Valid (Midnight Rollover +1 Day),430.0,Long,Duration
18616,HTE,HATIA,21:10:00,HWH,HOWRAH JN.,06:35:00,True,565.0,9.42,True,Valid (Midnight Rollover +1 Day),426.0,Long,Duration
18619,RNC,RANCHI,21:25:00,DUMK,DUMKA,07:15:00,True,590.0,9.83,True,Valid (Midnight Rollover +1 Day),400.0,Long,Duration
18620,DUMK,DUMKA,18:45:00,RNC,RANCHI,04:35:00,True,590.0,9.83,True,Valid (Midnight Rollover +1 Day),402.0,Long,Duration
18621,PNBE,PATNA JN.,15:05:00,HTE,HATIA,05:45:00,True,880.0,14.67,True,Valid (Midnight Rollover +1 Day),571.0,Long,Duration
18622,HTE,HATIA,22:00:00,PNBE,PATNA JN.,13:40:00,True,940.0,15.67,True,Valid (Midnight Rollover +1 Day),569.0,Long,Duration
18623,PNBE,PATNA JN.,21:30:00,HTE,HATIA,08:45:00,True,675.0,11.25,True,Valid (Midnight Rollover +1 Day),417.0,Long,Duration
18624,HTE,HATIA,19:05:00,PNBE,PATNA JN.,06:30:00,True,685.0,11.42,True,Valid (Midnight Rollover +1 Day),414.0,Long,Duration
18625,PNBE,PATNA JN.,11:40:00,HTE,HATIA,21:00:00,False,560.0,9.33,True,Valid (Same Day),417.0,Long,Duration
18626,HTE,HATIA,06:10:00,PNBE,PATNA JN.,15:40:00,False,570.0,9.5,True,Valid (Same Day),414.0,Long,Duration
18631,RNC,RANCHI,20:10:00,AII,AJMER JN.,05:20:00,True,550.0,9.17,True,Valid (Midnight Rollover +1 Day),1663.0,Long,Duration
18632,AII,AJMER JN.,19:30:00,RNC,RANCHI,04:15:00,True,525.0,8.75,True,Valid (Midnight Rollover +1 Day),1665.0,Long,Duration
18637,HTE,HATIA,18:15:00,BNC,BANGALORE CA,04:30:00,True,615.0,10.25,True,Valid (Midnight Rollover +1 Day),1884.0,Long,Duration
18638,BNC,BANGALORE CA,00:15:00,HTE,HATIA,12:55:00,False,760.0,12.67,True,Valid (Same Day),1884.0,Long,Duration
18645,HWH,HOWRAH JN.,11:45:00,HYB,HYDERABAD DE,17:55:00,False,370.0,6.17,True,Valid (Same Day),1602.0,Long,Duration
18646,HYB,HYDERABAD DE,09:50:00,HWH,HOWRAH JN.,16:10:00,False,380.0,6.33,True,Valid (Same Day),1602.0,Long,Duration
18695,IPR,ISLAMPUR,17:30:00,PNBE,PATNA JN.,20:30:00,False,180.0,3.0,True,Valid (Same Day),64.0,Medium,Duration
18696,PNBE,PATNA JN.,07:50:00,IPR,ISLAMPUR,10:15:00,False,145.0,2.42,True,Valid (Same Day),64.0,Medium,Duration
18697,PRNC,PURNEA COURT,02:15:00,PNBE,PATNA JN.,10:25:00,False,490.0,8.17,True,Valid (Same Day),314.0,Long,Duration
18698,PNBE,PATNA JN.,16:45:00,PRNC,PURNEA COURT,01:15:00,True,510.0,8.5,True,Valid (Midnight Rollover +1 Day),314.0,Long,Duration
19015,BCT,MUMBAI CENTR,08:20:00,PBR,PORBANDAR,05:35:00,True,1275.0,21.25,True,Valid (Midnight Rollover +1 Day),958.0,Long,Duration
19016,PBR,PORBANDAR,21:05:00,BCT,MUMBAI CENTR,19:15:00,True,1330.0,22.17,True,Valid (Midnight Rollover +1 Day),958.0,Long,Duration
19019,BDTS,BANDRA TERMI,00:05:00,DDN,DEHRA DUN,17:35:00,False,1050.0,17.5,True,Valid (Same Day),1676.0,Long,Duration
19020,DDN,DEHRA DUN,10:00:00,BDTS,BANDRA TERMI,04:20:00,True,1100.0,18.33,True,Valid (Midnight Rollover +1 Day),1678.0,Long,Duration
19021,BDTS,BANDRA TERMI,12:55:00,LJN,LUCKNOW JN.,19:05:00,False,370.0,6.17,True,Valid (Same Day),1681.0,Long,Duration
19022,LJN,LUCKNOW JN.,00:10:00,BDTS,BANDRA TERMI,08:00:00,False,470.0,7.83,True,Valid (Same Day),1681.0,Long,Duration
19023,BCT,MUMBAI CENTR,07:25:00,FZR,FIROZPUR CAN,22:15:00,False,890.0,14.83,True,Valid (Same Day),1759.0,Long,Duration
19024,FZR,FIROZPUR CAN,05:00:00,BCT,MUMBAI CENTR,19:35:00,False,875.0,14.58,True,Valid (Same Day),1762.0,Long,Duration
19025,ST,SURAT,11:00:00,AMI,AMRAVATI,22:30:00,False,690.0,11.5,True,Valid (Same Day),567.0,Long,Duration
19026,AMI,AMRAVATI,09:00:00,ST,SURAT,21:00:00,False,720.0,12.0,True,Valid (Same Day),567.0,Long,Duration
19027,BDTS,BANDRA TERMI,12:15:00,JAT,JAMMU TAWI,01:25:00,True,790.0,13.17,True,Valid (Midnight Rollover +1 Day),1878.0,Long,Duration
19028,JAT,JAMMU TAWI,09:30:00,BDTS,BANDRA TERMI,22:25:00,False,775.0,12.92,True,Valid (Same Day),1879.0,Long,Duration
19031,ADI,AHMEDABAD,10:05:00,HW,HARIDWAR JN,12:20:00,False,135.0,2.25,True,Valid (Same Day),1200.0,Medium,Duration
19032,HW,HARIDWAR JN,15:20:00,ADI,AHMEDABAD,17:10:00,False,110.0,1.83,True,Valid (Same Day),1203.0,Medium,Duration
19033,BL,VALSAD,04:05:00,ADI,AHMEDABAD,10:25:00,False,380.0,6.33,True,Valid (Same Day),297.0,Long,Duration
19034,ADI,AHMEDABAD,18:10:00,BL,VALSAD,00:25:00,True,375.0,6.25,True,Valid (Midnight Rollover +1 Day),297.0,Long,Duration
19035,BRC,VADODARA JN.,18:15:00,ADI,AHMEDABAD,20:30:00,False,135.0,2.25,True,Valid (Same Day),99.0,Medium,Duration
19036,ADI,AHMEDABAD,14:20:00,BRC,VADODARA JN.,17:00:00,False,160.0,2.67,True,Valid (Same Day),99.0,Medium,Duration
19037,BDTS,BANDRA TERMI,22:40:00,GKP,GORAKHPUR JN,13:45:00,True,905.0,15.08,True,Valid (Midnight Rollover +1 Day),1832.0,Long,Duration
19038,GKP,GORAKHPUR JN,13:20:00,BDTS,BANDRA TERMI,04:35:00,True,915.0,15.25,True,Valid (Midnight Rollover +1 Day),1831.0,Long,Duration
19039,BDTS,BANDRA TERMI,22:40:00,MFP,MUZAFFARPUR,21:50:00,True,1390.0,23.17,True,Valid (Midnight Rollover +1 Day),2142.0,Long,Duration
19040,MFP,MUZAFFARPUR,06:00:00,BDTS,BANDRA TERMI,04:35:00,True,1355.0,22.58,True,Valid (Midnight Rollover +1 Day),2140.0,Long,Duration
19041,BDTS,BANDRA TERMI,23:25:00,GCT,GHAZIPUR CIT,10:30:00,True,665.0,11.08,True,Valid (Midnight Rollover +1 Day),1909.0,Long,Duration
19042,GCT,GHAZIPUR CIT,19:30:00,BDTS,BANDRA TERMI,07:50:00,True,740.0,12.33,True,Valid (Midnight Rollover +1 Day),1910.0,Long,Duration
19045,ST,SURAT,09:50:00,CPR,CHHAPRA JN.,18:35:00,False,525.0,8.75,True,Valid (Same Day),1732.0,Long,Duration
19046,CPR,CHHAPRA JN.,09:00:00,ST,SURAT,18:40:00,False,580.0,9.67,True,Valid (Same Day),1730.0,Long,Duration
19051,BL,VALSAD,20:15:00,MFP,MUZAFFARPUR,07:15:00,True,660.0,11.0,True,Valid (Midnight Rollover +1 Day),1786.0,Long,Duration
19052,MFP,MUZAFFARPUR,19:40:00,BL,VALSAD,05:05:00,True,565.0,9.42,True,Valid (Midnight Rollover +1 Day),1785.0,Long,Duration
19053,ST,SURAT,06:10:00,MFP,MUZAFFARPUR,04:30:00,True,1340.0,22.33,True,Valid (Midnight Rollover +1 Day),2121.0,Long,Duration
19054,MFP,MUZAFFARPUR,19:40:00,ST,SURAT,17:10:00,True,1290.0,21.5,True,Valid (Midnight Rollover +1 Day),2120.0,Long,Duration
19055,BL,VALSAD,22:25:00,JU,JODHPUR JN.,14:40:00,True,975.0,16.25,True,Valid (Midnight Rollover +1 Day),750.0,Long,Duration
19056,JU,JODHPUR JN.,17:30:00,BL,VALSAD,09:05:00,True,935.0,15.58,True,Valid (Midnight Rollover +1 Day),751.0,Long,Duration
19057,UDN,UDHNA JN.,22:10:00,BSB,VARANASI JN.,01:15:00,True,185.0,3.08,True,Valid (Midnight Rollover +1 Day),1403.0,Medium,Duration
19058,BSB,VARANASI JN.,05:20:00,UDN,UDHNA JN.,10:35:00,False,315.0,5.25,True,Valid (Same Day),1402.0,Long,Duration
19061,BDTS,BANDRA TERMI,05:10:00,RMR,RAMNAGAR,10:55:00,False,345.0,5.75,True,Valid (Same Day),1635.0,Long,Duration
19062,RMR,RAMNAGAR,16:20:00,BDTS,BANDRA TERMI,22:25:00,False,365.0,6.08,True,Valid (Same Day),1636.0,Long,Duration
19063,UDN,UDHNA JN.,07:20:00,DNR,DANAPUR,13:35:00,False,375.0,6.25,True,Valid (Same Day),1596.0,Long,Duration
19064,DNR,DANAPUR,16:40:00,UDN,UDHNA JN.,23:25:00,False,405.0,6.75,True,Valid (Same Day),1595.0,Long,Duration
19107,ADI,AHMEDABAD,10:25:00,UHP,UDHAMPUR,17:30:00,False,425.0,7.08,True,Valid (Same Day),1537.0,Long,Duration
19108,UHP,UDHAMPUR,20:50:00,ADI,AHMEDABAD,07:00:00,True,610.0,10.17,True,Valid (Midnight Rollover +1 Day),1539.0,Long,Duration
19115,DDR,DADAR,15:00:00,BHUJ,NEW BHUJ,07:00:00,True,960.0,16.0,True,Valid (Midnight Rollover +1 Day),843.0,Long,Duration
19116,BHUJ,NEW BHUJ,22:25:00,DDR,DADAR,13:45:00,True,920.0,15.33,True,Valid (Midnight Rollover +1 Day),843.0,Long,Duration
19119,ADI,AHMEDABAD,10:40:00,SMNH,SOMNATH,20:00:00,False,560.0,9.33,True,Valid (Same Day),435.0,Long,Duration
19120,SMNH,SOMNATH,06:25:00,ADI,AHMEDABAD,15:55:00,False,570.0,9.5,True,Valid (Same Day),435.0,Long,Duration
19151,PNU,PALANPUR JN,15:50:00,GIMB,GANDHIDHAM J,21:50:00,False,360.0,6.0,True,Valid (Same Day),300.0,Long,Duration
19152,GIMB,GANDHIDHAM J,06:00:00,PNU,PALANPUR JN,11:55:00,False,355.0,5.92,True,Valid (Same Day),300.0,Long,Duration
19165,ADI,AHMEDABAD,21:00:00,DBG,DARBHANGA JN,19:15:00,True,1335.0,22.25,True,Valid (Midnight Rollover +1 Day),1945.0,Long,Duration
19166,DBG,DARBHANGA JN,04:35:00,ADI,AHMEDABAD,03:45:00,True,1390.0,23.17,True,Valid (Midnight Rollover +1 Day),1945.0,Long,Duration
19167,ADI,AHMEDABAD,21:00:00,BSB,VARANASI JN.,09:35:00,True,755.0,12.58,True,Valid (Midnight Rollover +1 Day),1600.0,Long,Duration
19168,BSB,VARANASI JN.,14:30:00,ADI,AHMEDABAD,03:45:00,True,795.0,13.25,True,Valid (Midnight Rollover +1 Day),1601.0,Long,Duration
19201,SC,SECUNDERABAD,15:00:00,PBR,PORBANDAR,23:55:00,False,535.0,8.92,True,Valid (Same Day),1690.0,Long,Duration
19202,PBR,PORBANDAR,00:40:00,SC,SECUNDERABAD,10:30:00,False,590.0,9.83,True,Valid (Same Day),1689.0,Long,Duration
19215,BCT,MUMBAI CENTR,08:20:00,PBR,PORBANDAR,05:35:00,True,1275.0,21.25,True,Valid (Midnight Rollover +1 Day),958.0,Long,Duration
19217,BDTS,BANDRA TERMI,17:10:00,JAM,JAMNAGAR,08:50:00,True,940.0,15.67,True,Valid (Midnight Rollover +1 Day),807.0,Long,Duration
19218,JAM,JAMNAGAR,13:55:00,BDTS,BANDRA TERMI,05:40:00,True,945.0,15.75,True,Valid (Midnight Rollover +1 Day),807.0,Long,Duration
19223,ADI,AHMEDABAD,11:20:00,JAT,JAMMU TAWI,19:35:00,False,495.0,8.25,True,Valid (Same Day),1474.0,Long,Duration
19224,JAT,JAMMU TAWI,07:50:00,ADI,AHMEDABAD,15:00:00,False,430.0,7.17,True,Valid (Same Day),1476.0,Long,Duration
19225,BTI,BATHINDA JN,18:40:00,JAT,JAMMU TAWI,06:35:00,True,715.0,11.92,True,Valid (Midnight Rollover +1 Day),489.0,Long,Duration
19226,JAT,JAMMU TAWI,21:25:00,BTI,BATHINDA JN,09:40:00,True,735.0,12.25,True,Valid (Midnight Rollover +1 Day),489.0,Long,Duration
19251,SMNH,SOMNATH,22:35:00,OKHA,OKHA,08:25:00,True,590.0,9.83,True,Valid (Midnight Rollover +1 Day),438.0,Long,Duration
19252,OKHA,OKHA,20:05:00,SMNH,SOMNATH,05:30:00,True,565.0,9.42,True,Valid (Midnight Rollover +1 Day),438.0,Long,Duration
19259,KCVL,KOCHUVELI,15:45:00,BVC,BHAVNAGAR TE,13:15:00,True,1290.0,21.5,True,Valid (Midnight Rollover +1 Day),2274.0,Long,Duration
19260,BVC,BHAVNAGAR TE,07:15:00,KCVL,KOCHUVELI,02:50:00,True,1175.0,19.58,True,Valid (Midnight Rollover +1 Day),2270.0,Long,Duration
19261,KCVL,KOCHUVELI,11:00:00,PBR,PORBANDAR,08:30:00,True,1290.0,21.5,True,Valid (Midnight Rollover +1 Day),2427.0,Long,Duration
19262,PBR,PORBANDAR,18:40:00,KCVL,KOCHUVELI,15:15:00,True,1235.0,20.58,True,Valid (Midnight Rollover +1 Day),2423.0,Long,Duration
19263,PBR,PORBANDAR,15:10:00,DEE,DELHI-SARAI,19:35:00,False,265.0,4.42,True,Valid (Same Day),1394.0,Long,Duration
19264,DEE,DELHI-SARAI,08:20:00,PBR,PORBANDAR,12:55:00,False,275.0,4.58,True,Valid (Same Day),1396.0,Long,Duration
19269,PBR,PORBANDAR,15:10:00,MFP,MUZAFFARPUR,18:05:00,False,175.0,2.92,True,Valid (Same Day),2465.0,Medium,Duration
19270,MFP,MUZAFFARPUR,15:15:00,PBR,PORBANDAR,17:20:00,False,125.0,2.08,True,Valid (Same Day),2465.0,Medium,Duration
19301,INDB,INDORE BG,21:05:00,YPR,YESVANTPUR J,11:15:00,True,850.0,14.17,True,Valid (Midnight Rollover +1 Day),1895.0,Long,Duration
19302,YPR,YESVANTPUR J,11:20:00,INDB,INDORE BG,05:15:00,True,1075.0,17.92,True,Valid (Midnight Rollover +1 Day),1895.0,Long,Duration
19303,INDB,INDORE BG,23:45:00,BPL,BHOPAL,05:20:00,True,335.0,5.58,True,Valid (Midnight Rollover +1 Day),262.0,Long,Duration
19304,BPL,BHOPAL,22:55:00,INDB,INDORE BG,04:35:00,True,340.0,5.67,True,Valid (Midnight Rollover +1 Day),262.0,Long,Duration
19307,INDB,INDORE BG,05:35:00,CDG,CHANDIGARH,06:45:00,False,70.0,1.17,True,Valid (Same Day),1100.0,Short,Duration
19308,CDG,CHANDIGARH,19:10:00,INDB,INDORE BG,17:35:00,True,1345.0,22.42,True,Valid (Midnight Rollover +1 Day),1102.0,Long,Duration
19309,GNC,GANDHINAGAR,18:25:00,INDB,INDORE BG,06:30:00,True,725.0,12.08,True,Valid (Midnight Rollover +1 Day),563.0,Long,Duration
19310,INDB,INDORE BG,22:45:00,GNC,GANDHINAGAR,10:00:00,True,675.0,11.25,True,Valid (Midnight Rollover +1 Day),564.0,Long,Duration
19311,PUNE,PUNE JN.,17:30:00,INDB,INDORE BG,11:25:00,True,1075.0,17.92,True,Valid (Midnight Rollover +1 Day),969.0,Long,Duration
19312,INDB,INDORE BG,16:50:00,PUNE,PUNE JN.,12:25:00,True,1175.0,19.58,True,Valid (Midnight Rollover +1 Day),970.0,Long,Duration
19313,INDB,INDORE BG,14:00:00,RJPB,RAJENDRANAGA,17:20:00,False,200.0,3.33,True,Valid (Same Day),1347.0,Medium,Duration
19314,RJPB,RAJENDRANAGA,11:10:00,INDB,INDORE BG,15:05:00,False,235.0,3.92,True,Valid (Same Day),1347.0,Medium,Duration
19321,INDB,INDORE BG,14:00:00,RJPB,RAJENDRANAGA,17:20:00,False,200.0,3.33,True,Valid (Same Day),1394.0,Medium,Duration
19322,RJPB,RAJENDRANAGA,11:10:00,INDB,INDORE BG,15:05:00,False,235.0,3.92,True,Valid (Same Day),1395.0,Medium,Duration
19323,INDB,INDORE BG,06:45:00,BPL,BHOPAL,10:50:00,False,245.0,4.08,True,Valid (Same Day),217.0,Long,Duration
19324,BPL,BHOPAL,17:15:00,INDB,INDORE BG,21:35:00,False,260.0,4.33,True,Valid (Same Day),217.0,Long,Duration
19325,INDB,INDORE BG,16:00:00,ASR,AMRITSAR JN.,21:05:00,False,305.0,5.08,True,Valid (Same Day),1323.0,Long,Duration
19326,ASR,AMRITSAR JN.,23:15:00,INDB,INDORE BG,02:30:00,True,195.0,3.25,True,Valid (Midnight Rollover +1 Day),1326.0,Medium,Duration
19327,RTM,RATLAM JN,16:45:00,UDZ,UDAIPUR CITY,23:59:00,False,434.0,7.23,True,Valid (Same Day),302.0,Long,Duration
19328,UDZ,UDAIPUR CITY,01:15:00,RTM,RATLAM JN,08:00:00,False,405.0,6.75,True,Valid (Same Day),302.0,Long,Duration
19329,INDB,INDORE BG,07:30:00,UDZ,UDAIPUR CITY,19:15:00,False,705.0,11.75,True,Valid (Same Day),481.0,Long,Duration
19330,UDZ,UDAIPUR CITY,20:35:00,INDB,INDORE BG,09:00:00,True,745.0,12.42,True,Valid (Midnight Rollover +1 Day),481.0,Long,Duration
19331,KCVL,KOCHUVELI,11:00:00,INDB,INDORE BG,05:15:00,True,1095.0,18.25,True,Valid (Midnight Rollover +1 Day),2300.0,Long,Duration
19332,INDB,INDORE BG,21:05:00,KCVL,KOCHUVELI,18:30:00,True,1285.0,21.42,True,Valid (Midnight Rollover +1 Day),2296.0,Long,Duration
19401,ADI,AHMEDABAD,11:35:00,LKO,LUCKNOW JN.,14:25:00,False,170.0,2.83,True,Valid (Same Day),1298.0,Medium,Duration
19402,LKO,LUCKNOW JN.,22:55:00,ADI,AHMEDABAD,02:50:00,True,235.0,3.92,True,Valid (Midnight Rollover +1 Day),1300.0,Medium,Duration
19403,ADI,AHMEDABAD,06:05:00,SLN,SULTANPUR JN,12:05:00,False,360.0,6.0,True,Valid (Same Day),1550.0,Long,Duration
19404,SLN,SULTANPUR JN,17:50:00,ADI,AHMEDABAD,23:55:00,False,365.0,6.08,True,Valid (Same Day),1552.0,Long,Duration
19407,ADI,AHMEDABAD,21:00:00,BSB,VARANASI JN.,05:40:00,True,520.0,8.67,True,Valid (Midnight Rollover +1 Day),1693.0,Long,Duration
19408,BSB,VARANASI JN.,15:35:00,ADI,AHMEDABAD,23:55:00,False,500.0,8.33,True,Valid (Same Day),1696.0,Long,Duration
19409,ADI,AHMEDABAD,11:35:00,GKP,GORAKHPUR JN,19:25:00,False,470.0,7.83,True,Valid (Same Day),1569.0,Long,Duration
19410,GKP,GORAKHPUR JN,04:45:00,ADI,AHMEDABAD,13:30:00,False,525.0,8.75,True,Valid (Same Day),1569.0,Long,Duration
19411,ADI,AHMEDABAD,09:10:00,AII,AJMER JN.,18:50:00,False,580.0,9.67,True,Valid (Same Day),489.0,Long,Duration
19412,AII,AJMER JN.,06:25:00,ADI,AHMEDABAD,15:35:00,False,550.0,9.17,True,Valid (Same Day),491.0,Long,Duration
19413,ADI,AHMEDABAD,06:05:00,KOAA,KOLKATA,15:15:00,False,550.0,9.17,True,Valid (Same Day),2617.0,Long,Duration
19414,KOAA,KOLKATA,13:10:00,ADI,AHMEDABAD,19:15:00,False,365.0,6.08,True,Valid (Same Day),2618.0,Long,Duration
19415,ADI,AHMEDABAD,19:05:00,SVDK,SHRI MATA VA,06:50:00,True,705.0,11.75,True,Valid (Midnight Rollover +1 Day),1716.0,Long,Duration
19416,SVDK,SHRI MATA VA,10:20:00,ADI,AHMEDABAD,23:55:00,False,815.0,13.58,True,Valid (Same Day),1718.0,Long,Duration
19419,MAS,CHENNAI CENT,20:00:00,ADI,AHMEDABAD,05:45:00,True,585.0,9.75,True,Valid (Midnight Rollover +1 Day),1721.0,Long,Duration
19420,ADI,AHMEDABAD,09:40:00,MAS,CHENNAI CENT,17:10:00,False,450.0,7.5,True,Valid (Same Day),1719.0,Long,Duration
19421,ADI,AHMEDABAD,21:50:00,PNBE,PATNA JN.,07:50:00,True,600.0,10.0,True,Valid (Midnight Rollover +1 Day),1666.0,Long,Duration
19422,PNBE,PATNA JN.,10:10:00,ADI,AHMEDABAD,22:20:00,False,730.0,12.17,True,Valid (Same Day),1669.0,Long,Duration
19565,OKHA,OKHA,08:30:00,DDN,DEHRA DUN,19:40:00,False,670.0,11.17,True,Valid (Same Day),1662.0,Long,Duration
19566,DDN,DEHRA DUN,05:50:00,OKHA,OKHA,16:10:00,False,620.0,10.33,True,Valid (Same Day),1664.0,Long,Duration
19567,TN,TUTICORIN,22:00:00,OKHA,OKHA,01:35:00,True,215.0,3.58,True,Valid (Midnight Rollover +1 Day),2730.0,Medium,Duration
19568,OKHA,OKHA,23:55:00,TN,TUTICORIN,07:10:00,True,435.0,7.25,True,Valid (Midnight Rollover +1 Day),2730.0,Long,Duration
19571,RJT,RAJKOT,07:15:00,PBR,PORBANDAR,11:55:00,False,280.0,4.67,True,Valid (Same Day),201.0,Long,Duration
19572,PBR,PORBANDAR,14:30:00,RJT,RAJKOT,18:45:00,False,255.0,4.25,True,Valid (Same Day),201.0,Long,Duration
19573,OKHA,OKHA,19:20:00,JP,JAIPUR JN.,15:15:00,True,1195.0,19.92,True,Valid (Midnight Rollover +1 Day),1049.0,Long,Duration
19574,JP,JAIPUR JN.,16:40:00,OKHA,OKHA,13:50:00,True,1270.0,21.17,True,Valid (Midnight Rollover +1 Day),1051.0,Long,Duration
19575,OKHA,OKHA,07:30:00,NDT,NATHDWARA,05:50:00,True,1340.0,22.33,True,Valid (Midnight Rollover +1 Day),1126.0,Long,Duration
19576,NDT,NATHDWARA,21:40:00,OKHA,OKHA,20:50:00,True,1390.0,23.17,True,Valid (Midnight Rollover +1 Day),1126.0,Long,Duration
19577,TEN,TIRUNELVELI,07:45:00,JAM,JAMNAGAR,05:15:00,True,1290.0,21.5,True,Valid (Midnight Rollover +1 Day),2438.0,Long,Duration
19578,JAM,JAMNAGAR,21:00:00,TEN,TIRUNELVELI,22:20:00,False,80.0,1.33,True,Valid (Same Day),2434.0,Short,Duration
19579,RJT,RAJKOT,12:30:00,DEE,DELHI-SARAI,10:15:00,True,1305.0,21.75,True,Valid (Midnight Rollover +1 Day),1102.0,Long,Duration
19580,DEE,DELHI-SARAI,13:10:00,RJT,RAJKOT,10:40:00,True,1290.0,21.5,True,Valid (Midnight Rollover +1 Day),1105.0,Long,Duration
19601,UDZ,UDAIPUR CITY,00:20:00,NJP,NEW JALPAIGU,18:35:00,False,1095.0,18.25,True,Valid (Same Day),2235.0,Long,Duration
19602,NJP,NEW JALPAIGU,08:15:00,UDZ,UDAIPUR CITY,03:55:00,True,1180.0,19.67,True,Valid (Midnight Rollover +1 Day),2232.0,Long,Duration
